dpt,annais,births,categorized_births,Traditionnel_pct,Moderne_pct,Inventé_pct,Européen_pct,Musulman_pct,Africain_pct,Asiatique_pct
3,1990,3560,3560,76.54,11.24,1.26,10.25,0.7,0.14,0.0
3,1991,3490,3490,74.5,12.46,0.57,12.18,0.43,0.0,0.0
3,1992,3360,3360,75.0,11.31,0.89,12.05,0.89,0.0,0.0
3,1993,3090,3090,75.57,11.65,1.62,11.0,0.32,0.0,0.0
3,1994,3235,3235,75.43,10.66,1.85,11.28,0.93,0.0,0.15
3,1995,3200,3200,74.22,9.84,2.81,12.97,0.47,0.0,0.0
3,1996,3340,3340,74.4,10.33,2.69,12.57,0.45,0.0,0.0
3,1997,3205,3205,76.13,9.2,2.65,11.54,0.62,0.0,0.0
3,1998,3245,3245,73.65,11.09,2.62,12.17,1.23,0.15,0.0
3,1999,3230,3230,71.67,10.84,3.72,13.31,0.93,0.0,0.0
3,2000,3450,3450,72.46,9.57,3.62,13.91,1.01,0.0,0.0
3,2001,3295,3295,68.59,10.32,4.7,15.33,1.52,0.15,0.0
3,2002,3035,3035,65.57,10.71,6.43,15.98,2.14,0.0,0.0
3,2003,3110,3110,63.5,9.81,5.63,19.94,1.93,0.0,0.0
3,2004,2920,2920,60.45,9.42,7.19,21.23,3.25,0.0,0.17
3,2005,2985,2985,58.29,8.71,7.87,22.28,4.69,0.0,0.17
3,2006,2915,2915,56.26,8.75,9.78,22.64,4.46,0.0,0.17
3,2007,2685,2685,54.0,7.64,9.68,26.26,5.21,0.0,0.19
3,2008,2590,2590,55.41,6.76,9.46,25.1,6.37,0.19,0.19
3,2009,2630,2630,52.66,7.79,10.65,24.33,7.03,0.19,0.19
3,2010,2755,2755,49.91,7.8,13.61,25.77,6.17,0.36,0.36
3,2011,2440,2440,51.23,7.17,11.48,26.43,6.76,0.0,0.2
3,2012,2605,2605,49.9,6.14,14.2,25.34,8.64,0.58,0.38
3,2013,2470,2470,48.18,7.09,10.93,28.14,8.7,0.61,0.2
3,2014,2270,2270,45.37,6.17,15.86,26.65,10.13,0.44,0.66
3,2015,2160,2160,50.0,6.71,13.43,24.31,9.72,1.39,0.69
3,2016,1970,1970,45.69,5.84,14.47,28.68,9.9,0.76,0.76
3,2017,1840,1840,48.64,5.71,13.32,27.99,9.24,0.54,0.27
3,2018,1800,1800,49.72,6.39,13.06,26.11,8.89,0.56,0.28
3,2019,1795,1795,44.29,6.13,15.6,27.58,9.47,0.84,0.28
3,2020,1760,1760,47.16,5.68,13.64,28.41,10.51,0.85,0.28
3,2021,1790,1790,47.77,4.47,13.69,27.93,9.5,0.84,0.28
3,2022,1660,1660,44.58,4.52,13.86,30.42,10.84,1.51,0.3
3,2023,1535,1535,43.65,4.89,14.01,29.64,11.73,1.3,0.0
3,2024,1550,1550,46.45,3.55,14.52,30.0,10.0,0.65,0.65
4,1900,1045,1045,99.04,0.0,0.0,0.96,0.0,0.0,0.0
4,1901,1155,1155,98.27,0.0,0.0,1.73,0.0,0.0,0.0
4,1902,1160,1160,98.28,0.0,0.0,1.72,0.0,0.0,0.0
4,1903,1045,1045,98.09,0.0,0.0,1.91,0.0,0.0,0.0
4,1904,1045,1045,97.61,0.0,0.0,2.39,0.0,0.0,0.0
4,1905,1135,1135,97.36,0.0,0.0,2.64,0.0,0.0,0.0
4,1906,1205,1205,98.34,0.0,0.0,1.66,0.0,0.0,0.0
4,1907,1010,1010,98.02,0.0,0.0,1.98,0.0,0.0,0.0
4,1908,1190,1190,97.48,0.0,0.0,2.52,0.0,0.0,0.0
4,1909,1180,1180,98.73,0.0,0.0,1.27,0.0,0.0,0.0
4,1910,1055,1055,98.1,0.0,0.0,1.9,0.0,0.0,0.0
4,1911,1040,1040,99.52,0.0,0.0,0.48,0.0,0.0,0.0
4,1912,1165,1165,98.28,0.0,0.0,1.72,0.0,0.0,0.0
4,1913,1110,1110,97.75,0.0,0.0,2.25,0.0,0.0,0.0
4,1914,1090,1090,98.17,0.0,0.0,1.83,0.0,0.0,0.0
4,1915,655,655,99.24,0.0,0.0,0.76,0.0,0.0,0.0
4,1916,450,450,98.89,0.0,0.0,1.11,0.0,0.0,0.0
4,1917,525,525,98.1,0.0,0.0,1.9,0.0,0.0,0.0
4,1918,670,670,98.51,0.0,0.0,1.49,0.0,0.0,0.0
4,1919,650,650,99.23,0.0,0.0,0.77,0.0,0.0,0.0
4,1920,1240,1240,99.19,0.0,0.0,0.81,0.0,0.0,0.0
4,1921,1190,1190,99.16,0.0,0.0,0.84,0.0,0.0,0.0
4,1922,1060,1060,99.53,0.0,0.0,0.47,0.0,0.0,0.0
4,1923,1090,1090,99.54,0.0,0.0,0.46,0.0,0.0,0.0
4,1924,1030,1030,99.51,0.0,0.0,0.49,0.0,0.0,0.0
4,1925,1065,1065,99.53,0.0,0.0,0.47,0.0,0.0,0.0
4,1926,1040,1040,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1927,1000,1000,98.5,0.0,0.0,1.5,0.0,0.0,0.0
4,1928,980,980,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1929,955,955,99.48,0.0,0.0,0.52,0.0,0.0,0.0
4,1930,965,965,99.48,0.0,0.0,0.52,0.0,0.0,0.0
4,1931,950,950,99.47,0.0,0.0,0.53,0.0,0.0,0.0
4,1932,945,945,99.47,0.0,0.0,0.53,0.0,0.0,0.0
4,1933,890,890,99.44,0.0,0.0,0.56,0.0,0.0,0.0
4,1934,810,810,98.77,0.0,0.0,1.23,0.0,0.0,0.0
4,1935,850,850,99.41,0.0,0.0,0.59,0.0,0.0,0.0
4,1936,770,770,99.35,0.0,0.0,0.65,0.0,0.0,0.0
4,1937,715,715,99.3,0.0,0.0,0.7,0.0,0.0,0.0
4,1938,875,875,98.86,0.0,0.0,1.14,0.0,0.0,0.0
4,1939,805,805,99.38,0.0,0.0,0.62,0.0,0.0,0.0
4,1940,745,745,99.33,0.0,0.0,0.67,0.0,0.0,0.0
4,1941,840,840,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1942,950,950,98.95,0.0,0.0,1.05,0.0,0.0,0.0
4,1943,1080,1080,99.07,0.0,0.0,0.93,0.0,0.0,0.0
4,1944,1190,1190,98.74,0.0,0.42,0.84,0.0,0.0,0.0
4,1945,995,995,97.99,0.5,0.0,1.51,0.0,0.0,0.0
4,1946,1330,1330,98.5,0.38,0.38,0.75,0.0,0.0,0.0
4,1947,1205,1205,99.17,0.0,0.41,0.41,0.0,0.0,0.0
4,1948,1320,1320,98.48,0.38,0.38,0.76,0.0,0.0,0.0
4,1949,1205,1205,98.76,0.41,0.0,0.83,0.0,0.0,0.0
4,1950,1290,1290,98.45,0.0,0.39,0.78,0.39,0.0,0.0
4,1951,1160,1160,98.28,0.86,0.0,0.86,0.0,0.0,0.0
4,1952,1100,1100,97.73,0.91,0.45,0.91,0.0,0.0,0.0
4,1953,1030,1030,99.51,0.49,0.0,0.0,0.0,0.0,0.0
4,1954,1080,1080,98.15,0.46,0.46,0.93,0.0,0.0,0.0
4,1955,995,995,97.99,0.5,0.5,1.01,0.0,0.0,0.0
4,1956,955,955,98.95,0.52,0.52,0.0,0.0,0.0,0.0
4,1957,1035,1035,99.03,0.48,0.0,0.48,0.0,0.0,0.0
4,1958,1080,1080,98.15,1.39,0.0,0.46,0.46,0.0,0.0
4,1959,1060,1060,96.23,1.89,0.0,1.42,0.94,0.0,0.0
4,1960,1025,1025,97.56,0.98,0.0,0.49,1.46,0.0,0.0
4,1961,1165,1165,97.0,0.86,0.43,0.86,1.29,0.0,0.0
4,1962,1270,1270,98.43,1.18,0.0,0.39,0.39,0.0,0.0
4,1963,1315,1315,96.2,1.9,0.0,0.76,1.52,0.0,0.0
4,1964,1480,1480,98.31,1.01,0.0,0.34,0.68,0.0,0.0
4,1965,1405,1405,98.22,0.71,0.0,0.36,1.07,0.36,0.0
4,1966,1515,1515,98.68,0.66,0.0,0.33,0.66,0.0,0.0
4,1967,1330,1330,96.62,1.13,0.0,0.75,2.26,0.75,0.0
4,1968,1270,1270,97.24,0.79,0.0,0.79,1.57,0.39,0.0
4,1969,1245,1245,96.79,0.0,0.0,2.01,1.61,0.0,0.0
4,1970,1175,1175,97.02,0.43,0.0,1.28,1.7,0.43,0.0
4,1971,1155,1155,97.4,1.3,0.43,0.43,0.87,0.0,0.0
4,1972,1105,1105,94.12,3.17,0.9,0.9,1.36,0.0,0.0
4,1973,1070,1070,92.06,3.74,0.47,3.27,0.93,0.47,0.0
4,1974,990,990,92.42,4.04,1.01,2.02,1.01,0.0,0.0
4,1975,855,855,92.4,4.68,0.58,1.17,1.75,0.0,0.0
4,1976,815,815,88.96,7.36,0.61,2.45,1.84,0.0,0.0
4,1977,835,835,86.83,6.59,0.6,3.59,2.4,0.6,0.0
4,1978,720,720,93.06,4.86,0.0,2.08,0.69,0.0,0.0
4,1979,850,850,86.47,7.06,0.0,5.29,1.18,0.0,0.0
4,1980,865,865,89.02,5.2,0.0,4.62,1.16,0.0,0.0
4,1981,880,880,86.36,7.95,0.57,4.55,0.57,0.0,0.0
4,1982,940,940,85.11,7.45,0.53,5.32,2.13,0.0,0.0
4,1983,785,785,83.44,9.55,0.0,6.37,1.27,0.64,0.0
4,1984,810,810,83.33,8.02,0.62,7.41,0.62,0.0,0.0
4,1985,805,805,81.99,6.83,0.0,9.94,1.24,0.0,0.0
4,1986,810,810,82.72,8.02,1.23,8.02,0.0,0.0,0.0
4,1987,810,810,82.1,8.02,0.0,8.64,2.47,0.0,0.0
4,1988,915,915,79.78,6.56,1.09,10.38,2.73,1.09,0.0
4,1989,875,875,78.86,10.86,0.57,9.14,1.14,0.0,0.0
4,1990,905,905,72.93,9.94,0.55,14.92,1.66,0.0,0.0
4,1991,910,910,76.37,7.14,1.65,12.64,2.75,0.0,0.0
4,1992,830,830,75.3,9.64,1.81,12.05,1.81,0.0,0.0
4,1993,800,800,70.0,12.5,2.5,14.37,0.62,0.0,0.0
4,1994,750,750,73.33,10.0,2.0,13.33,2.0,0.0,0.0
4,1995,810,810,69.14,11.73,2.47,15.43,1.85,0.0,0.0
4,1996,825,825,71.52,12.12,2.42,13.33,1.21,0.0,0.0
4,1997,685,685,72.26,12.41,2.92,11.68,1.46,0.0,0.0
4,1998,730,730,71.23,9.59,4.79,14.38,1.37,0.0,0.0
4,1999,700,700,69.29,9.29,2.86,18.57,2.14,0.71,0.0
4,2000,740,740,66.22,11.49,4.05,14.86,4.73,1.35,0.0
4,2001,725,725,64.83,9.66,5.52,17.93,6.21,0.0,0.0
4,2002,645,645,59.69,11.63,6.98,19.38,3.1,0.0,0.0
4,2003,645,645,55.81,9.3,10.85,23.26,3.1,0.0,0.0
4,2004,605,605,57.02,9.92,6.61,24.79,3.31,0.0,0.0
4,2005,560,560,55.36,6.25,7.14,28.57,3.57,0.0,0.0
4,2006,645,645,48.84,7.75,9.3,32.56,3.1,0.0,1.55
4,2007,660,660,45.45,5.3,10.61,31.82,11.36,0.76,0.0
4,2008,605,605,53.72,7.44,12.4,22.31,8.26,1.65,0.0
4,2009,645,645,44.19,9.3,16.28,27.91,6.98,0.0,0.0
4,2010,585,585,40.17,5.98,9.4,39.32,11.97,0.0,0.0
4,2011,690,690,41.3,10.14,7.97,30.43,14.49,0.72,1.45
4,2012,600,600,45.83,5.0,11.67,35.0,8.33,0.0,0.83
4,2013,660,660,43.18,6.82,11.36,29.55,12.88,0.0,0.0
4,2014,635,635,38.58,5.51,14.17,33.86,16.54,0.0,0.0
4,2015,555,555,42.34,7.21,17.12,26.13,13.51,0.9,0.9
4,2016,515,515,36.89,8.74,9.71,35.92,13.59,0.0,0.97
4,2017,475,475,38.95,7.37,9.47,34.74,12.63,1.05,1.05
4,2018,390,390,43.59,6.41,14.1,30.77,8.97,0.0,1.28
4,2019,385,385,32.47,2.6,16.88,35.06,20.78,2.6,0.0
4,2020,315,315,30.16,4.76,17.46,41.27,17.46,3.17,0.0
4,2021,430,430,33.72,5.81,15.12,38.37,12.79,1.16,0.0
4,2022,390,390,25.64,7.69,12.82,42.31,14.1,1.28,1.28
4,2023,285,285,33.33,5.26,15.79,35.09,12.28,1.75,0.0
4,2024,265,265,45.28,5.66,11.32,30.19,15.09,1.89,0.0
5,1900,1060,1060,98.58,0.0,0.0,1.42,0.0,0.0,0.0
5,1901,1110,1110,98.65,0.0,0.0,1.35,0.0,0.0,0.0
5,1902,1130,1130,98.23,0.0,0.0,1.77,0.0,0.0,0.0
5,1903,1100,1100,98.64,0.0,0.0,1.36,0.0,0.0,0.0
5,1904,1165,1165,98.71,0.0,0.0,1.29,0.0,0.0,0.0
5,1905,1105,1105,98.19,0.0,0.45,1.36,0.45,0.0,0.0
5,1906,1170,1170,98.72,0.0,0.0,1.28,0.0,0.0,0.0
5,1907,1040,1040,98.56,0.0,0.0,1.44,0.0,0.0,0.0
5,1908,1255,1255,98.8,0.0,0.0,1.2,0.0,0.0,0.0
5,1909,1240,1240,98.79,0.0,0.0,1.21,0.0,0.0,0.0
5,1910,1295,1295,97.68,0.0,0.0,1.93,0.39,0.0,0.0
5,1911,1175,1175,98.72,0.0,0.0,1.28,0.0,0.0,0.0
5,1912,1245,1245,98.8,0.0,0.0,1.2,0.0,0.0,0.0
5,1913,1275,1275,99.22,0.0,0.0,0.78,0.0,0.0,0.0
5,1914,1385,1385,99.28,0.0,0.0,0.72,0.0,0.0,0.0
5,1915,755,755,98.68,0.0,0.0,1.32,0.0,0.0,0.0
5,1916,760,760,98.68,0.0,0.0,1.32,0.0,0.0,0.0
5,1917,675,675,99.26,0.0,0.0,0.74,0.0,0.0,0.0
5,1918,825,825,99.39,0.0,0.0,0.61,0.0,0.0,0.0
5,1919,805,805,98.76,0.0,0.62,0.62,0.62,0.0,0.0
5,1920,1340,1340,98.88,0.0,0.0,1.12,0.0,0.0,0.0
5,1921,1360,1360,99.26,0.0,0.0,0.74,0.0,0.0,0.0
5,1922,1355,1355,99.63,0.0,0.0,0.37,0.0,0.0,0.0
5,1923,1270,1270,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1924,1195,1195,99.58,0.0,0.0,0.42,0.0,0.0,0.0
5,1925,1230,1230,99.59,0.0,0.0,0.41,0.0,0.0,0.0
5,1926,1195,1195,99.58,0.0,0.0,0.42,0.0,0.0,0.0
5,1927,1205,1205,99.59,0.0,0.0,0.41,0.0,0.0,0.0
5,1928,1185,1185,99.58,0.0,0.0,0.42,0.0,0.0,0.0
5,1929,1185,1185,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1930,1160,1160,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1931,1180,1180,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1932,1230,1230,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1933,1110,1110,99.55,0.0,0.0,0.45,0.0,0.0,0.0
5,1934,1180,1180,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1935,1055,1055,99.53,0.0,0.0,0.47,0.0,0.0,0.0
5,1936,1100,1100,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1937,995,995,99.5,0.0,0.0,0.5,0.0,0.0,0.0
5,1938,1115,1115,99.1,0.0,0.0,0.9,0.0,0.0,0.0
5,1939,1065,1065,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1940,1025,1025,99.51,0.0,0.0,0.49,0.0,0.0,0.0
5,1941,1180,1180,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1942,1210,1210,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1943,1315,1315,99.24,0.0,0.38,0.38,0.0,0.0,0.0
5,1944,1335,1335,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1945,1260,1260,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1946,1570,1570,99.36,0.0,0.0,0.64,0.0,0.0,0.0
5,1947,1575,1575,99.37,0.0,0.32,0.32,0.0,0.0,0.0
5,1948,1605,1605,99.38,0.31,0.0,0.31,0.0,0.0,0.0
5,1949,1420,1420,99.3,0.35,0.0,0.35,0.0,0.0,0.0
5,1950,1465,1465,99.32,0.34,0.0,0.34,0.0,0.0,0.0
5,1951,1395,1395,98.92,0.36,0.36,0.36,0.0,0.0,0.0
5,1952,1360,1360,98.53,1.1,0.0,0.37,0.0,0.0,0.0
5,1953,1300,1300,98.85,0.77,0.38,0.0,0.0,0.0,0.0
5,1954,1310,1310,99.24,0.38,0.0,0.38,0.38,0.0,0.0
5,1955,1225,1225,98.37,1.22,0.0,0.41,0.41,0.0,0.0
5,1956,1310,1310,98.85,0.76,0.38,0.0,0.0,0.0,0.0
5,1957,1240,1240,99.19,0.81,0.0,0.0,0.0,0.0,0.0
5,1958,1335,1335,98.5,0.75,0.37,0.37,0.0,0.0,0.0
5,1959,1420,1420,98.24,1.41,0.0,0.35,0.0,0.0,0.0
5,1960,1350,1350,97.78,1.85,0.0,0.37,0.37,0.0,0.0
5,1961,1335,1335,97.75,1.12,0.0,0.75,0.75,0.0,0.0
5,1962,1355,1355,98.89,0.74,0.0,0.37,0.0,0.0,0.0
5,1963,1410,1410,98.23,1.42,0.0,0.0,1.06,0.0,0.0
5,1964,1455,1455,98.28,1.37,0.0,0.0,1.03,0.0,0.0
5,1965,1330,1330,98.12,1.13,0.0,0.0,1.5,0.75,0.0
5,1966,1415,1415,99.29,0.71,0.0,0.0,0.71,0.0,0.0
5,1967,1280,1280,98.83,0.78,0.0,0.0,1.56,0.0,0.0
5,1968,1175,1175,98.72,0.85,0.0,0.43,0.85,0.0,0.0
5,1969,1210,1210,97.52,0.41,0.0,0.41,2.48,0.41,0.0
5,1970,1120,1120,97.77,1.34,0.45,0.45,1.34,0.0,0.0
5,1971,1205,1205,96.68,2.07,0.41,0.83,0.41,0.0,0.0
5,1972,1285,1285,95.72,2.72,0.78,0.39,0.78,0.0,0.0
5,1973,1160,1160,94.4,3.02,0.0,2.59,0.43,0.0,0.0
5,1974,1045,1045,92.82,4.31,0.0,2.39,1.44,0.0,0.0
5,1975,925,925,91.89,4.86,0.0,2.7,0.54,0.0,0.0
5,1976,920,920,94.02,4.35,0.0,1.63,0.54,0.0,0.0
5,1977,955,955,93.19,3.66,0.52,2.09,1.05,0.0,0.0
5,1978,920,920,90.22,7.07,0.0,2.72,0.54,0.0,0.0
5,1979,950,950,92.11,5.79,0.0,2.11,0.0,0.0,0.0
5,1980,1065,1065,87.79,6.1,0.47,5.16,0.94,0.0,0.0
5,1981,1095,1095,86.76,6.39,0.46,5.48,1.37,0.46,0.0
5,1982,1145,1145,86.9,5.68,0.44,6.55,0.87,0.0,0.0
5,1983,1050,1050,88.57,5.71,0.48,4.29,1.43,0.0,0.0
5,1984,1040,1040,83.65,7.21,0.96,7.21,0.96,0.0,0.0
5,1985,1060,1060,83.49,7.55,0.47,8.49,0.47,0.0,0.0
5,1986,1030,1030,81.55,8.25,0.0,9.71,0.97,0.0,0.0
5,1987,1095,1095,80.82,8.22,0.46,9.59,0.91,0.0,0.0
5,1988,1070,1070,79.44,9.35,0.93,9.81,0.47,0.0,0.0
5,1989,1165,1165,75.54,12.45,0.43,10.73,1.29,0.0,0.0
5,1990,1000,1000,76.0,10.5,1.5,11.5,0.5,0.0,0.0
5,1991,1050,1050,74.29,12.38,1.43,11.9,0.0,0.0,0.0
5,1992,1015,1015,74.88,9.36,2.96,12.32,0.49,0.0,0.0
5,1993,940,940,70.74,14.36,1.6,12.77,1.06,0.0,0.0
5,1994,1005,1005,74.63,11.94,1.49,11.94,0.0,0.0,0.0
5,1995,945,945,71.96,11.64,2.12,14.29,1.59,0.0,0.0
5,1996,910,910,74.73,10.44,2.75,12.09,0.0,0.0,0.0
5,1997,875,875,74.29,9.14,1.14,15.43,0.0,0.0,0.0
5,1998,870,870,74.14,9.2,1.72,14.94,0.57,0.0,0.0
5,1999,880,880,69.32,12.5,3.41,14.77,0.0,0.0,0.0
5,2000,920,920,69.57,10.33,3.26,15.22,2.17,1.09,0.0
5,2001,975,975,70.26,9.74,5.64,13.85,1.03,0.0,0.0
5,2002,940,940,64.89,9.04,5.32,20.74,1.06,0.0,0.0
5,2003,880,880,63.64,8.52,4.55,23.86,1.7,0.0,0.0
5,2004,935,935,60.43,8.56,6.95,23.53,3.21,0.0,0.0
5,2005,950,950,62.63,6.32,6.32,23.68,4.74,0.53,0.0
5,2006,950,950,59.47,5.26,6.84,26.32,4.21,0.0,1.05
5,2007,880,880,56.25,6.82,8.52,23.86,5.11,0.0,1.14
5,2008,800,800,55.0,8.75,12.5,21.88,5.0,0.0,0.0
5,2009,900,900,52.22,5.56,15.0,25.0,5.56,0.0,0.56
5,2010,765,765,47.06,7.19,15.69,27.45,3.92,0.65,0.65
5,2011,770,770,50.65,5.84,11.69,28.57,7.14,0.0,0.0
5,2012,730,730,45.21,9.59,10.27,30.82,8.22,0.68,0.68
5,2013,825,825,41.82,6.67,16.36,34.55,4.24,0.0,0.61
5,2014,795,795,50.31,7.55,11.95,29.56,6.92,0.0,0.0
5,2015,765,765,48.37,5.23,13.07,31.37,7.84,0.0,0.0
5,2016,715,715,47.55,4.2,13.29,30.07,8.39,0.7,1.4
5,2017,600,600,51.67,5.83,13.33,26.67,6.67,0.0,0.0
5,2018,630,630,46.03,6.35,11.11,34.13,6.35,0.0,0.0
5,2019,690,690,42.75,4.35,14.49,36.23,5.8,0.0,0.0
5,2020,615,615,40.65,5.69,15.45,35.77,7.32,0.81,0.0
5,2021,685,685,46.72,7.3,13.87,29.93,5.84,0.73,1.46
5,2022,705,705,46.1,3.55,16.31,32.62,6.38,0.0,0.0
5,2023,500,500,42.0,8.0,14.0,37.0,8.0,0.0,0.0
5,2024,540,540,43.52,7.41,13.89,31.48,6.48,0.0,0.0
6,1900,3035,3035,98.19,0.0,0.33,1.48,0.0,0.0,0.0
6,1901,3115,3115,98.23,0.0,0.0,1.77,0.0,0.0,0.0
6,1902,3425,3425,97.81,0.15,0.44,1.61,0.0,0.0,0.0
6,1903,3405,3405,97.94,0.15,0.44,1.47,0.0,0.0,0.0
6,1904,3705,3705,98.52,0.0,0.27,1.21,0.0,0.0,0.0
6,1905,3755,3755,98.54,0.0,0.27,1.2,0.27,0.13,0.0
6,1906,4085,4085,98.53,0.0,0.0,1.47,0.0,0.0,0.0
6,1907,4065,4065,98.52,0.0,0.25,1.23,0.12,0.0,0.0
6,1908,4505,4505,97.89,0.0,0.22,1.78,0.11,0.0,0.0
6,1909,4250,4250,98.59,0.0,0.35,1.06,0.12,0.0,0.0
6,1910,4590,4590,98.58,0.0,0.11,1.31,0.0,0.0,0.0
6,1911,4570,4570,98.58,0.0,0.11,1.31,0.11,0.0,0.0
6,1912,4795,4795,98.44,0.0,0.21,1.36,0.1,0.0,0.0
6,1913,4915,4915,97.56,0.1,0.2,2.14,0.1,0.0,0.0
6,1914,4875,4875,97.85,0.0,0.41,1.74,0.1,0.0,0.0
6,1915,3070,3070,98.37,0.16,0.0,1.47,0.0,0.0,0.0
6,1916,2105,2105,97.62,0.0,0.0,2.38,0.0,0.0,0.0
6,1917,1995,1995,98.5,0.0,0.5,1.0,0.25,0.0,0.0
6,1918,2295,2295,98.91,0.0,0.0,1.09,0.0,0.0,0.0
6,1919,2615,2615,99.04,0.0,0.19,0.76,0.19,0.0,0.0
6,1920,4955,4955,98.08,0.0,0.1,1.82,0.1,0.0,0.0
6,1921,4590,4590,98.69,0.0,0.0,1.31,0.0,0.0,0.0
6,1922,4605,4605,97.94,0.11,0.11,1.85,0.22,0.11,0.0
6,1923,4555,4555,98.35,0.0,0.11,1.54,0.11,0.0,0.0
6,1924,4815,4815,98.03,0.0,0.1,1.87,0.1,0.0,0.0
6,1925,5315,5315,97.84,0.09,0.38,1.69,0.09,0.0,0.0
6,1926,5645,5645,96.99,0.09,0.27,2.66,0.18,0.09,0.0
6,1927,5725,5725,97.47,0.17,0.35,2.01,0.09,0.0,0.0
6,1928,5570,5570,98.03,0.0,0.0,1.89,0.18,0.0,0.0
6,1929,5425,5425,97.79,0.09,0.18,1.94,0.09,0.0,0.0
6,1930,5560,5560,98.11,0.09,0.09,1.62,0.18,0.0,0.0
6,1931,5695,5695,98.24,0.09,0.0,1.67,0.0,0.0,0.0
6,1932,5585,5585,98.39,0.0,0.0,1.61,0.09,0.09,0.0
6,1933,5285,5285,98.77,0.0,0.0,1.23,0.0,0.0,0.0
6,1934,5235,5235,98.57,0.0,0.0,1.43,0.0,0.0,0.0
6,1935,4965,4965,98.39,0.0,0.1,1.51,0.1,0.0,0.0
6,1936,4875,4875,98.67,0.31,0.0,1.03,0.0,0.0,0.0
6,1937,4535,4535,98.79,0.11,0.0,1.1,0.11,0.0,0.0
6,1938,4550,4550,98.9,0.0,0.11,0.88,0.11,0.0,0.0
6,1939,4355,4355,98.85,0.0,0.11,1.03,0.11,0.0,0.0
6,1940,4630,4630,98.6,0.22,0.11,1.08,0.11,0.0,0.0
6,1941,4700,4700,98.51,0.11,0.11,1.28,0.11,0.0,0.0
6,1942,5025,5025,98.91,0.0,0.2,0.9,0.1,0.0,0.0
6,1943,5005,5005,98.8,0.1,0.0,1.1,0.1,0.0,0.0
6,1944,4415,4415,98.19,0.11,0.23,1.36,0.23,0.0,0.0
6,1945,4640,4640,98.81,0.32,0.0,0.75,0.22,0.0,0.0
6,1946,6840,6840,98.25,0.22,0.15,1.32,0.22,0.0,0.0
6,1947,6745,6745,98.44,0.22,0.37,0.89,0.15,0.0,0.0
6,1948,6385,6385,98.83,0.16,0.16,0.78,0.31,0.0,0.0
6,1949,6185,6185,99.19,0.08,0.08,0.57,0.24,0.0,0.0
6,1950,6215,6215,98.63,0.24,0.24,0.8,0.32,0.0,0.0
6,1951,5710,5710,99.21,0.18,0.09,0.44,0.26,0.0,0.0
6,1952,5710,5710,98.51,0.35,0.09,0.96,0.35,0.0,0.0
6,1953,5575,5575,98.39,0.63,0.09,0.63,0.45,0.0,0.0
6,1954,5515,5515,98.19,0.36,0.09,1.27,0.45,0.0,0.0
6,1955,5470,5470,98.26,0.46,0.18,1.01,0.46,0.0,0.0
6,1956,5700,5700,97.89,0.61,0.09,1.05,0.61,0.0,0.0
6,1957,6070,6070,97.61,0.82,0.16,1.07,0.74,0.0,0.0
6,1958,6205,6205,97.5,0.73,0.0,1.53,0.64,0.08,0.0
6,1959,6565,6565,97.03,0.91,0.0,1.68,0.84,0.0,0.0
6,1960,6685,6685,96.86,0.9,0.0,1.65,1.05,0.07,0.0
6,1961,6850,6850,96.64,1.02,0.0,1.68,1.02,0.15,0.0
6,1962,7290,7290,96.57,0.82,0.07,1.58,1.37,0.21,0.0
6,1963,7740,7740,96.32,0.84,0.06,1.42,1.74,0.13,0.0
6,1964,8245,8245,96.0,0.91,0.0,1.82,1.52,0.18,0.0
6,1965,8295,8295,95.42,1.02,0.0,2.23,1.57,0.18,0.0
6,1966,8255,8255,94.73,1.39,0.06,2.3,1.82,0.18,0.0
