dpt,annais,births,categorized_births,Traditionnel_pct,Moderne_pct,Inventé_pct,Européen_pct,Musulman_pct,Africain_pct,Asiatique_pct
89,1977,3255,3255,84.02,5.68,0.46,6.61,3.53,0.61,0.0
89,1978,3090,3090,82.52,6.31,0.0,7.61,3.88,0.65,0.0
89,1979,3205,3205,81.28,6.71,0.16,8.27,3.9,0.94,0.0
89,1980,3475,3475,81.73,5.9,0.43,7.91,4.32,0.43,0.0
89,1981,3480,3480,80.46,5.75,0.57,8.19,5.17,1.15,0.0
89,1982,3405,3405,78.12,7.2,0.44,9.4,4.99,0.88,0.0
89,1983,3045,3045,78.33,7.72,0.33,9.2,4.76,0.66,0.0
89,1984,3150,3150,76.03,7.78,0.48,11.75,4.29,0.32,0.0
89,1985,3145,3145,76.95,8.11,0.48,11.29,3.34,0.0,0.0
89,1986,3020,3020,75.99,8.44,1.32,11.26,2.98,0.66,0.0
89,1987,3235,3235,75.12,9.27,0.31,12.21,3.09,0.46,0.0
89,1988,3120,3120,76.12,8.97,0.96,12.02,2.08,0.32,0.0
89,1989,3225,3225,71.16,8.99,1.24,15.81,2.95,0.16,0.0
89,1990,3150,3150,72.54,10.16,1.27,13.97,2.22,0.16,0.0
89,1991,3110,3110,71.38,10.93,1.61,14.63,1.61,0.16,0.0
89,1992,2850,2850,71.75,10.18,1.93,14.21,2.11,0.0,0.0
89,1993,2760,2760,69.93,10.87,1.99,14.31,3.26,0.36,0.0
89,1994,2810,2810,69.57,10.68,2.67,14.95,2.49,0.0,0.0
89,1995,2920,2920,70.03,10.45,3.08,13.7,2.91,0.17,0.0
89,1996,2785,2785,71.81,10.23,3.23,12.57,2.69,0.0,0.0
89,1997,2695,2695,70.69,10.39,3.34,12.99,3.34,0.19,0.0
89,1998,2680,2680,69.59,11.01,3.92,13.25,3.36,0.0,0.0
89,1999,2735,2735,69.1,10.05,3.84,14.08,3.84,0.37,0.0
89,2000,2925,2925,67.18,9.57,4.44,16.75,3.25,0.34,0.0
89,2001,2715,2715,66.3,9.39,4.42,16.76,4.24,0.18,0.0
89,2002,2570,2570,62.84,8.95,6.23,18.29,4.28,0.19,0.19
89,2003,2380,2380,58.82,9.03,6.51,20.8,6.72,0.0,0.21
89,2004,2420,2420,58.47,8.47,5.58,21.69,7.44,0.21,0.21
89,2005,2375,2375,54.53,8.63,5.89,24.0,8.63,0.21,0.21
89,2006,2410,2410,53.11,8.09,7.88,24.27,9.34,0.21,0.21
89,2007,2395,2395,49.27,7.52,8.56,27.77,9.6,0.42,0.0
89,2008,2510,2510,48.8,5.38,9.56,27.09,11.75,1.0,0.0
89,2009,2515,2515,45.92,6.96,10.93,26.64,13.32,0.99,0.0
89,2010,2320,2320,45.26,6.68,11.42,27.8,13.36,0.43,0.22
89,2011,2195,2195,43.74,6.38,12.76,25.97,14.81,0.68,0.23
89,2012,2150,2150,42.79,6.28,12.33,26.05,17.44,1.63,0.47
89,2013,2195,2195,43.51,7.29,13.9,25.74,15.26,1.59,0.23
89,2014,2105,2105,45.13,5.94,13.06,26.6,15.91,1.43,0.48
89,2015,2190,2190,43.84,5.48,13.24,25.11,16.67,1.37,0.68
89,2016,1850,1850,41.89,6.49,16.49,24.05,15.95,1.89,0.54
89,2017,1765,1765,46.46,5.1,10.76,27.2,15.58,1.13,0.28
89,2018,1825,1825,42.47,4.38,15.07,26.85,16.16,1.92,0.27
89,2019,1805,1805,39.06,4.71,12.19,30.75,18.01,1.66,0.28
89,2020,1725,1725,40.0,4.06,16.81,26.38,15.65,2.03,0.29
89,2021,1600,1600,39.06,5.31,16.56,25.94,17.5,1.88,0.62
89,2022,1590,1590,37.74,4.4,16.98,28.3,18.55,1.89,0.94
89,2023,1490,1490,37.25,4.7,17.45,26.51,21.48,1.68,0.0
89,2024,1345,1345,40.15,3.72,14.87,28.62,17.47,1.12,0.37
90,1900,895,895,98.88,0.0,0.56,0.56,0.56,0.0,0.0
90,1901,995,995,98.99,0.0,0.0,1.01,0.0,0.0,0.0
90,1902,1015,1015,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1903,995,995,99.5,0.0,0.0,0.5,0.0,0.0,0.0
90,1904,1015,1015,99.01,0.0,0.0,0.99,0.0,0.0,0.0
90,1905,1120,1120,98.66,0.0,0.45,0.89,0.45,0.0,0.0
90,1906,1060,1060,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1907,1170,1170,98.29,0.0,0.0,1.71,0.0,0.0,0.0
90,1908,1250,1250,99.2,0.0,0.4,0.4,0.4,0.0,0.0
90,1909,1145,1145,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1910,1255,1255,98.8,0.0,0.0,1.2,0.0,0.0,0.0
90,1911,1210,1210,98.76,0.0,0.41,0.83,0.41,0.0,0.0
90,1912,1320,1320,98.48,0.0,0.38,1.14,0.38,0.0,0.0
90,1913,1375,1375,99.27,0.0,0.0,0.73,0.0,0.0,0.0
90,1914,1175,1175,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1915,625,625,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1916,675,675,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1917,605,605,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1918,705,705,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1919,735,735,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1920,1275,1275,99.61,0.0,0.0,0.39,0.0,0.0,0.0
90,1921,1275,1275,99.61,0.0,0.0,0.39,0.0,0.0,0.0
90,1922,1210,1210,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1923,1220,1220,99.59,0.0,0.0,0.41,0.0,0.0,0.0
90,1924,1215,1215,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1925,1330,1330,99.25,0.0,0.0,0.75,0.0,0.0,0.0
90,1926,1415,1415,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1927,1380,1380,98.91,0.0,0.36,0.72,0.36,0.0,0.0
90,1928,1485,1485,98.99,0.0,0.0,1.01,0.0,0.0,0.0
90,1929,1430,1430,99.65,0.0,0.0,0.35,0.0,0.0,0.0
90,1930,1575,1575,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1931,1575,1575,99.05,0.0,0.0,0.95,0.0,0.0,0.0
90,1932,1530,1530,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1933,1420,1420,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1934,1495,1495,99.67,0.0,0.0,0.33,0.0,0.0,0.0
90,1935,1400,1400,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1936,1365,1365,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1937,1360,1360,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1938,1415,1415,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1939,1270,1270,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1940,1025,1025,99.51,0.0,0.0,0.49,0.0,0.0,0.0
90,1941,860,860,100.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1942,1015,1015,99.51,0.0,0.0,0.49,0.0,0.0,0.0
90,1943,1020,1020,99.02,0.0,0.0,0.98,0.0,0.0,0.0
90,1944,1160,1160,99.14,0.0,0.0,0.86,0.0,0.0,0.0
90,1945,1130,1130,99.12,0.0,0.0,0.88,0.0,0.0,0.0
90,1946,1960,1960,99.23,0.0,0.0,0.77,0.0,0.0,0.0
90,1947,1835,1835,99.18,0.0,0.0,0.82,0.0,0.0,0.0
90,1948,1980,1980,99.24,0.0,0.51,0.25,0.0,0.0,0.0
90,1949,1995,1995,99.0,0.5,0.0,0.5,0.0,0.0,0.0
90,1950,2045,2045,99.02,0.0,0.24,0.73,0.0,0.0,0.0
90,1951,2025,2025,99.26,0.0,0.0,0.49,0.25,0.25,0.0
90,1952,2130,2130,98.59,0.23,0.23,0.94,0.23,0.0,0.0
90,1953,2060,2060,98.79,0.49,0.24,0.24,0.49,0.0,0.0
90,1954,2110,2110,99.05,0.47,0.24,0.24,0.24,0.0,0.0
90,1955,2140,2140,98.83,0.47,0.23,0.47,0.23,0.0,0.0
90,1956,2205,2205,97.73,0.45,0.0,1.13,1.13,0.23,0.0
90,1957,2060,2060,98.54,0.24,0.0,0.49,0.97,0.49,0.0
90,1958,2190,2190,99.32,0.68,0.0,0.0,0.23,0.0,0.0
90,1959,2165,2165,98.38,0.92,0.0,0.23,0.69,0.0,0.0
90,1960,2185,2185,98.17,0.69,0.0,0.69,0.69,0.0,0.0
90,1961,2275,2275,98.24,0.88,0.0,0.66,0.66,0.0,0.0
90,1962,2175,2175,97.7,1.61,0.0,0.46,0.92,0.0,0.0
90,1963,2310,2310,97.62,0.65,0.0,0.22,1.95,0.43,0.0
90,1964,2395,2395,97.29,1.25,0.0,0.84,1.04,0.0,0.0
90,1965,2485,2485,97.18,0.6,0.0,1.01,1.61,0.4,0.0
90,1966,2335,2335,97.64,0.64,0.0,0.43,1.5,0.0,0.0
90,1967,2140,2140,97.66,0.7,0.0,0.47,1.4,0.23,0.0
90,1968,2330,2330,97.64,0.43,0.0,0.86,1.93,0.0,0.0
90,1969,2220,2220,97.52,0.9,0.0,0.9,1.35,0.0,0.0
90,1970,2335,2335,95.29,1.28,0.0,1.93,1.93,0.0,0.0
90,1971,2365,2365,95.14,1.69,0.21,1.9,1.69,0.0,0.0
90,1972,2320,2320,93.97,2.16,0.0,1.72,2.59,0.65,0.0
90,1973,2315,2315,91.79,3.24,0.0,3.02,2.59,0.22,0.0
90,1974,2165,2165,89.84,3.0,0.0,4.16,3.46,0.46,0.0
90,1975,1900,1900,89.74,3.95,0.26,3.42,2.89,0.26,0.0
90,1976,1865,1865,88.47,4.29,0.0,2.95,4.56,1.07,0.0
90,1977,1955,1955,89.0,4.86,0.26,2.56,3.84,0.51,0.0
90,1978,1735,1735,87.32,5.76,0.29,3.75,3.17,1.73,0.0
90,1979,1880,1880,86.17,4.26,0.53,5.32,4.26,0.8,0.0
90,1980,1975,1975,86.33,5.82,0.25,3.8,4.05,0.51,0.0
90,1981,1930,1930,84.46,6.74,0.78,4.4,3.89,0.26,0.0
90,1982,1910,1910,82.46,6.81,0.26,6.54,4.19,0.26,0.0
90,1983,1720,1720,82.85,6.1,0.29,6.1,4.94,0.87,0.0
90,1984,1795,1795,79.94,7.52,0.84,8.64,3.06,0.28,0.0
90,1985,1660,1660,81.93,7.23,0.6,8.13,2.11,0.0,0.0
90,1986,1770,1770,79.94,8.19,0.28,9.6,2.54,0.0,0.0
90,1987,1615,1615,78.02,9.6,0.62,9.29,2.48,0.31,0.0
90,1988,1690,1690,75.44,10.95,0.59,10.65,2.37,0.0,0.0
90,1989,1595,1595,77.12,10.03,0.94,10.34,1.57,0.0,0.0
90,1990,1565,1565,74.76,8.31,0.96,12.78,3.83,0.0,0.0
90,1991,1635,1635,76.15,9.79,0.61,11.62,2.14,0.0,0.0
90,1992,1595,1595,73.35,11.6,0.94,11.6,3.13,0.0,0.0
90,1993,1590,1590,71.7,12.26,0.94,12.89,2.52,0.0,0.0
90,1994,1480,1480,70.95,9.8,2.03,14.19,4.05,0.34,0.0
90,1995,1535,1535,74.27,10.1,2.61,11.4,2.61,0.0,0.0
90,1996,1610,1610,72.98,9.63,2.17,12.73,2.8,0.31,0.0
90,1997,1445,1445,73.01,10.38,2.77,11.76,3.11,0.0,0.0
90,1998,1480,1480,70.95,9.46,2.7,14.53,3.38,0.68,0.0
90,1999,1460,1460,70.55,9.25,3.77,13.01,4.79,0.34,0.0
90,2000,1585,1585,68.77,11.04,2.52,13.56,5.68,0.32,0.0
90,2001,1470,1470,70.07,10.88,3.74,12.59,3.4,0.34,0.0
90,2002,1470,1470,65.65,10.2,4.42,13.95,6.12,0.34,0.0
90,2003,1555,1555,58.84,9.65,4.5,21.22,7.4,0.32,0.0
90,2004,1330,1330,56.02,9.4,7.52,20.68,9.4,0.75,0.0
90,2005,1410,1410,53.55,7.8,8.16,23.76,9.57,0.0,0.0
90,2006,1435,1435,52.96,6.62,8.71,22.65,12.89,0.0,0.0
90,2007,1425,1425,51.23,7.72,9.82,23.51,10.53,0.0,0.0
90,2008,1285,1285,47.47,7.0,9.34,24.9,14.01,1.17,0.39
90,2009,1275,1275,47.06,8.24,10.98,22.75,15.29,0.39,0.39
90,2010,1240,1240,47.18,8.47,10.48,22.98,14.52,1.21,0.4
90,2011,1205,1205,46.06,6.64,13.28,22.41,17.01,1.24,0.0
90,2012,1195,1195,45.19,7.11,12.55,25.1,16.32,0.42,0.42
90,2013,1065,1065,48.36,7.04,14.08,24.41,12.21,0.47,0.0
90,2014,1100,1100,45.45,7.27,10.45,25.91,16.36,0.45,0.45
90,2015,1060,1060,41.98,5.19,13.68,25.94,19.34,0.94,0.47
90,2016,1060,1060,43.87,4.72,10.85,26.42,19.34,0.94,0.94
90,2017,1860,1860,36.02,4.3,14.78,24.73,27.42,1.88,0.27
90,2018,1860,1860,33.06,4.57,12.1,23.39,33.06,1.08,0.54
90,2019,1885,1885,34.48,4.51,12.47,25.2,30.24,2.39,0.27
90,2020,1850,1850,31.35,3.24,14.86,26.49,30.0,2.43,0.27
90,2021,1670,1670,32.34,3.29,13.47,27.25,29.04,2.1,0.6
90,2022,1655,1655,31.12,3.02,15.71,27.49,27.79,2.11,0.6
90,2023,1460,1460,29.11,2.74,16.1,26.37,33.22,1.71,0.0
90,2024,1470,1470,29.59,3.4,11.22,28.23,32.99,2.04,0.34
91,1968,7360,7360,94.43,0.68,0.48,3.19,1.49,0.14,0.0
91,1969,7780,7780,93.83,1.16,0.71,3.02,1.48,0.32,0.0
91,1970,8450,8450,93.02,1.36,0.53,3.73,1.66,0.36,0.0
91,1971,9310,9310,90.44,2.31,0.97,5.05,1.5,0.16,0.0
91,1972,10040,10040,88.79,2.39,0.7,6.32,2.04,0.15,0.0
91,1973,10245,10245,88.04,2.83,0.98,6.2,2.29,0.29,0.0
91,1974,9620,9620,87.11,3.43,0.73,6.5,2.44,0.47,0.0
91,1975,8810,8810,85.3,3.75,0.91,7.55,2.84,0.4,0.0
91,1976,8865,8865,85.05,4.74,0.79,7.16,2.48,0.23,0.0
91,1977,9340,9340,83.3,5.89,0.86,7.07,3.48,0.27,0.0
91,1978,9130,9130,80.78,6.85,0.66,8.65,3.18,0.49,0.0
91,1979,9410,9410,80.13,6.64,0.74,8.77,3.88,0.53,0.0
91,1980,10115,10115,79.58,6.77,0.79,9.64,3.36,0.79,0.0
91,1981,9865,9865,78.21,7.25,0.56,9.73,4.46,0.81,0.0
91,1982,9810,9810,77.17,8.26,0.87,10.19,3.77,0.76,0.0
91,1983,9495,9495,76.2,7.95,0.63,10.95,4.53,1.0,0.0
91,1984,9950,9950,73.77,8.59,0.75,12.41,4.62,0.8,0.05
91,1985,10330,10330,73.23,8.13,0.82,13.84,4.11,0.82,0.0
91,1986,10775,10775,72.81,8.54,1.16,13.78,3.9,0.88,0.0
91,1987,10980,10980,71.45,9.56,1.37,13.62,4.33,1.18,0.05
91,1988,11075,11075,69.66,10.11,1.53,14.76,4.24,0.9,0.05
91,1989,11365,11365,69.51,10.21,1.89,15.0,3.56,0.75,0.04
91,1990,11720,11720,67.49,9.73,1.96,16.94,4.39,0.77,0.0
91,1991,11755,11755,67.89,10.21,2.13,16.04,4.0,0.98,0.0
91,1992,11615,11615,66.16,9.64,2.76,17.22,4.52,0.73,0.04
91,1993,10995,10995,66.39,10.1,3.05,15.96,4.91,0.68,0.09
91,1994,10935,10935,66.62,9.33,3.11,16.37,5.17,0.96,0.0
91,1995,11370,11370,66.62,8.75,3.74,16.18,5.45,1.01,0.04
91,1996,12455,12455,65.92,8.19,3.49,17.34,5.74,1.04,0.0
91,1997,12250,12250,65.84,8.41,3.47,16.86,6.24,0.98,0.04
91,1998,12080,12080,63.66,8.82,3.85,17.51,6.91,0.95,0.0
91,1999,12235,12235,61.67,8.62,4.7,18.14,8.01,1.1,0.04
91,2000,12865,12865,59.54,8.47,5.48,18.77,8.94,1.75,0.04
91,2001,12650,12650,56.64,8.77,6.48,19.37,10.36,1.86,0.08
91,2002,12650,12650,51.66,8.3,6.92,22.37,12.21,1.98,0.08
91,2003,12320,12320,50.28,7.75,8.0,22.56,13.6,1.87,0.04
91,2004,12490,12485,47.3,6.61,8.89,23.91,15.34,2.6,0.08
91,2005,12445,12445,44.84,5.87,9.48,24.87,17.6,2.89,0.12
91,2006,12710,12710,42.96,5.9,9.95,24.98,19.32,2.68,0.12
91,2007,12360,12360,40.61,5.38,10.76,25.89,20.51,2.91,0.2
91,2008,12530,12530,39.9,5.63,11.49,24.46,22.11,3.43,0.16
91,2009,11910,11910,38.46,5.54,11.88,24.77,23.3,3.44,0.34
91,2010,12065,12065,36.51,5.18,12.02,25.61,24.37,4.02,0.33
91,2011,11940,11940,34.72,4.61,12.31,26.84,26.01,3.89,0.46
91,2012,11540,11540,33.62,4.33,12.52,25.52,28.47,4.55,0.39
91,2013,11700,11700,32.31,4.32,13.08,25.9,29.4,5.0,0.3
91,2014,11740,11740,30.88,4.22,13.54,25.85,30.96,4.73,0.47
91,2015,11305,11305,29.94,4.2,13.14,25.43,32.29,6.06,0.31
91,2016,10885,10885,28.43,3.95,14.1,26.32,33.26,5.1,0.37
91,2017,10885,10885,27.88,3.58,13.69,25.82,34.68,5.56,0.32
91,2018,10540,10540,26.38,3.46,13.66,26.33,35.34,6.45,0.47
91,2019,10005,10005,25.74,3.25,14.64,26.44,35.88,6.5,0.25
91,2020,9650,9650,24.92,3.89,14.72,25.75,36.58,6.74,0.36
91,2021,9510,9510,25.76,3.15,16.67,26.18,34.28,6.47,0.32
91,2022,9270,9270,23.62,3.07,14.19,26.97,37.59,7.39,0.38
91,2023,8535,8535,22.38,2.87,15.11,23.67,41.89,8.9,0.29
91,2024,7975,7965,20.97,2.76,15.88,24.67,41.49,8.41,0.38
92,1968,25230,25230,91.66,1.01,0.32,3.29,3.96,0.93,0.0
92,1969,25070,25070,91.36,1.32,0.42,3.35,3.81,0.76,0.0
92,1970,25590,25590,90.37,1.56,0.49,4.12,3.77,0.66,0.0
92,1971,26515,26515,88.63,1.94,0.68,5.07,3.9,0.75,0.0
92,1972,26420,26420,86.73,2.78,0.62,5.96,4.2,0.76,0.0
92,1973,25500,25500,85.35,3.08,0.61,6.33,4.96,0.96,0.0
92,1974,23265,23265,84.07,3.42,0.67,6.73,5.35,0.95,0.04
92,1975,21300,21300,83.12,4.06,0.63,6.85,5.56,0.96,0.0
92,1976,20525,20525,81.88,4.46,0.58,6.99,6.36,1.22,0.0
92,1977,20980,20980,79.81,5.05,0.69,7.29,7.36,1.48,0.02
92,1978,20725,20725,78.48,5.21,0.77,7.74,8.08,1.66,0.02
92,1979,20580,20575,77.18,5.86,0.61,8.29,8.43,1.56,0.0
92,1980,21680,21680,76.38,5.24,0.65,8.86,9.09,1.89,0.0
92,1981,21515,21515,74.67,5.76,1.09,9.06,9.62,2.07,0.05
92,1982,21770,21770,73.63,6.09,0.85,9.88,9.69,2.11,0.07
92,1983,20895,20895,73.03,6.03,0.86,10.5,9.86,2.27,0.02
92,1984,20740,20740,71.14,6.53,0.87,11.55,10.03,2.22,0.05
92,1985,20750,20750,71.52,6.43,1.08,11.33,9.9,2.0,0.05
92,1986,20710,20710,71.49,6.47,0.94,12.1,9.3,1.93,0.0
92,1987,20930,20930,71.33,6.93,1.19,11.99,8.77,1.91,0.05
92,1988,21885,21885,70.71,7.24,1.19,13.23,8.0,1.49,0.05
92,1989,21725,21725,69.18,8.08,1.43,13.26,8.49,1.63,0.09
92,1990,21725,21725,69.51,7.34,1.4,13.65,8.54,1.36,0.07
92,1991,21780,21780,69.51,7.55,1.65,13.45,8.38,1.31,0.09
92,1992,21545,21545,68.55,7.84,1.88,14.37,7.98,1.3,0.07
92,1993,21120,21120,68.09,7.67,2.06,14.09,8.71,1.49,0.05
92,1994,21000,21000,68.19,7.38,2.5,14.02,8.98,1.31,0.02
92,1995,21795,21795,68.71,6.86,2.64,13.99,8.72,1.28,0.02
92,1996,22130,22130,68.66,7.03,2.64,14.39,8.07,1.11,0.05
92,1997,21285,21285,68.05,6.46,2.96,14.54,9.0,1.15,0.07
92,1998,21415,21415,65.98,6.51,3.27,15.04,10.44,1.7,0.05
92,1999,21700,21700,64.82,6.29,3.78,15.09,11.27,1.54,0.05
92,2000,22625,22625,62.1,6.56,3.96,16.4,12.53,1.5,0.09
92,2001,21655,21655,60.33,6.19,4.69,16.32,14.15,2.17,0.12
92,2002,21410,21410,57.99,6.1,5.23,17.68,14.9,1.66,0.12
92,2003,21195,21195,56.38,5.54,6.11,17.98,16.23,2.01,0.09
92,2004,21200,21200,53.96,4.91,6.44,19.55,17.69,2.22,0.19
92,2005,21255,21255,53.12,4.52,7.06,19.92,18.37,2.14,0.16
92,2006,22550,22550,51.4,4.3,7.8,20.33,19.18,2.28,0.13
92,2007,22415,22410,50.83,3.99,7.52,20.39,20.79,2.28,0.22
92,2008,22510,22505,49.7,3.71,8.58,20.33,21.46,2.38,0.2
92,2009,22625,22625,48.97,3.76,8.22,19.8,23.18,2.83,0.24
92,2010,22845,22845,48.54,3.79,7.55,20.7,23.37,2.82,0.33
92,2011,22520,22520,47.22,3.6,8.3,20.65,24.64,2.49,0.22
92,2012,22125,22125,46.73,3.62,8.41,20.18,25.22,2.82,0.29
92,2013,22070,22070,45.33,3.6,8.56,20.23,26.91,3.17,0.39
92,2014,22215,22215,45.19,3.51,8.8,19.85,27.77,3.08,0.29
92,2015,21795,21795,44.14,3.23,9.02,20.53,28.63,3.26,0.28
92,2016,21690,21690,43.89,3.11,9.08,20.75,28.4,3.62,0.32
92,2017,20595,20590,43.66,3.21,9.25,20.54,28.8,3.47,0.22
92,2018,20690,20690,42.24,3.12,9.64,21.15,28.85,3.6,0.39
92,2019,20645,20645,41.15,3.15,10.68,20.9,29.47,3.61,0.31
92,2020,19500,19500,39.49,3.03,11.13,21.77,30.03,4.05,0.36
92,2021,19220,19210,39.35,3.07,11.01,22.25,29.78,3.96,0.42
92,2022,18545,18545,38.29,2.99,11.4,22.0,30.49,4.1,0.27
92,2023,17725,17720,37.64,2.74,10.89,21.87,32.03,4.51,0.31
92,2024,17940,17935,37.78,2.62,10.93,21.38,32.28,4.46,0.33
93,1968,19270,19270,88.45,0.8,0.31,3.89,6.95,1.53,0.0
93,1969,19205,19205,87.84,1.04,0.6,3.96,6.85,1.59,0.0
93,1970,19620,19620,86.19,1.27,0.87,4.84,7.21,1.58,0.0
93,1971,21465,21465,85.0,1.82,0.91,5.22,7.43,1.49,0.0
93,1972,21650,21650,83.19,2.45,1.02,6.28,7.37,1.55,0.0
93,1973,20425,20425,81.32,3.18,0.91,6.85,8.05,1.81,0.0
93,1974,18615,18615,79.45,3.3,0.81,7.68,9.02,2.1,0.03
93,1975,17785,17785,76.97,4.27,0.9,8.46,9.81,2.19,0.0
93,1976,17580,17580,76.39,4.81,0.82,8.3,10.07,2.13,0.0
93,1977,18465,18465,74.6,5.9,0.84,8.83,10.13,2.06,0.0
93,1978,18000,18000,71.56,6.58,0.72,9.56,11.83,2.83,0.0
93,1979,18480,18480,69.97,6.76,0.89,10.52,12.26,2.79,0.0
93,1980,19110,19110,69.2,6.54,0.89,10.26,13.29,2.75,0.0
93,1981,18990,18990,66.93,6.71,0.84,11.66,13.93,3.48,0.05
93,1982,18435,18435,64.82,7.4,0.92,12.1,14.89,3.93,0.03
93,1983,17335,17335,62.91,7.5,1.04,12.78,15.81,4.76,0.03
93,1984,17870,17870,61.33,7.69,1.06,13.91,15.81,5.06,0.06
93,1985,18150,18150,59.92,7.71,1.32,15.04,15.79,5.01,0.11
93,1986,18350,18350,59.92,7.66,1.47,15.23,15.61,4.77,0.03
93,1987,18565,18565,58.15,8.94,1.56,16.29,14.68,4.85,0.13
93,1988,18770,18770,55.86,9.72,1.73,17.08,15.29,4.66,0.13
93,1989,18775,18775,54.17,9.88,1.65,17.76,16.48,5.03,0.08
93,1990,18685,18685,54.38,9.53,2.01,18.44,15.6,4.63,0.05
93,1991,18640,18640,54.45,9.09,2.2,18.16,16.55,4.75,0.05
93,1992,17975,17975,51.93,9.21,2.56,19.05,17.55,4.76,0.06
93,1993,16925,16920,51.03,9.57,3.1,18.5,18.35,4.82,0.06
93,1994,16650,16650,50.51,8.89,3.3,19.04,18.77,5.2,0.09
93,1995,16020,16015,50.86,7.99,3.68,19.48,18.58,4.56,0.09
93,1996,15970,15970,49.12,7.73,3.79,19.79,20.23,4.98,0.06
93,1997,15825,15825,48.21,7.49,4.04,19.75,21.39,5.24,0.03
93,1998,16770,16770,45.56,7.16,4.53,20.04,23.73,5.58,0.06
93,1999,16785,16785,43.1,6.7,4.89,20.05,26.18,6.14,0.15
93,2000,18505,18500,41.27,6.54,5.19,20.95,27.03,6.27,0.24
93,2001,18525,18520,38.55,6.05,6.1,20.09,30.21,7.29,0.19
93,2002,18660,18660,35.99,5.76,6.35,20.61,32.74,7.66,0.13
93,2003,18445,18440,33.27,5.31,7.08,20.15,35.68,8.05,0.27
93,2004,17870,17865,30.87,4.59,7.81,20.54,38.4,8.37,0.25
